# Constructed from biom file
#OTU ID	13i	2i	33i	50i	59i	31i	2SM.DN	48SM.DN	8SM.DN	51SM.DN	33SM.DN	50SM.DN	13DAG.SM	39DAG.SM	59DAG.SM	7DAG.SM	26DAG.SM	27DAG.SM	48DN.AN	50DN.AN	51DN.AN	2DN.AE	38DN.AE	8DN.AE	21DN.AE	33DN.AE	45DN.AE	26DAG.AN	49DAG.AN	46DAG.AN	3DAG.AN	54DAG.AN	59DAG.AN	20DAG.AE	34DAG.AE	39DAG.AE	7DAG.AE	27DAG.AE	10DAG.AE
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.000142465363109	0.000125011161711	0.000166674603553	0.000215563699073	0.00020307105925	0.00010987320632	0.000284815276949	0.000345065562457	0.000222698549676	0.000211166483656	0.0001585728444	0.000211658129789	7.76845563102e-05	0.000174940714536	2.440959297e-05	9.43144128142e-05	0.000155587537438	0.000127207244453	0.000243018287126	0.000199533092563	0.000344836079706	0.000174916914466	0.000110660272962	0.000309285063159	5.46736891983e-05	0.000191453515087	8.48230379371e-05	5.80922504938e-05	0.000148186566888	1.98886237072e-05	6.98141199058e-05	9.3423019432e-05	9.27299703264e-05	0.000116723569407	8.92631328384e-05	8.72752661896e-05	0.000176619156114	4.03518682915e-05	0.000226073850791
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	0.000908216689817	0.000875078131976	0.000773846373637	0.000700582021987	0.000937251042692	0.000900960291823	0.00166820376499	0.00108449176772	0.000584583692899	0.000971365824816	0.000991080277502	0.00105829064894	0.00100989923203	0.00116627143024	0.000329529505096	0.000660200889699	0.00089462834027	0.000977905691729	0.00180238562952	0.00119719855538	0.00145323776448	0.00106540302447	0.000756178531907	0.00167665060555	0.000619635144247	0.000516924490734	0.000784613100918	0.00046473800395	0.000314896454636	0.000497215592681	0.000628327079152	0.000635276532138	0.000500741839763	0.000919198109078	0.000505824419418	0.000576016756851	0.000724138540066	0.000403518682915	0.00060286360211
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	5.34245111657e-05	1.78587373873e-05	3.57159864755e-05	0.000125745491126	6.24834028461e-05	0.000131847847584	6.78131611783e-05	7.39426205265e-05	2.78373187095e-05	6.33499450967e-05	3.96432111001e-05	0.0	0.0	0.0	2.440959297e-05	0.0	0.0	0.0	0.000850564004941	0.000259393020332	0.000270942634055	4.77046130361e-05	3.6886757654e-05	4.88344836567e-05	1.82245630661e-05	1.91453515087e-05	2.12057594843e-05	0.0	0.0	0.0	0.0	1.86846038864e-05	0.0	1.45904461758e-05	0.0	1.74550532379e-05	3.53238312227e-05	0.0	0.0
k__Bacteria;p__TM6;c__SJA-4;o__	0.000284930726217	8.92936869363e-05	0.000250011905329	0.00030538190702	7.81042535576e-05	0.000263695695168	0.000217002115771	0.000394360642808	0.000167023912257	8.44665934623e-05	1.982160555e-05	0.000148160690852	0.000543791894171	0.000680325000972	2.440959297e-05	0.000251505100838	0.000427865727955	0.000341869469466	0.000121509143563	3.99066185127e-05	7.38934456514e-05	0.000254424602859	7.3773515308e-05	0.000341841385597	7.28982522644e-05	0.000114872109052	6.36172784528e-05	0.000116184500988	7.40932834439e-05	5.96658711217e-05	0.000628327079152	0.000541853512706	7.41839762611e-05	0.000802474539671	0.000282666587322	0.000192005585617	0.000494533637118	8.0703736583e-05	0.000778698819392
k__Bacteria;p__TM7;c__TM7-3;o__	3.56163407771e-05	1.78587373873e-05	0.000119053288252	1.79636415894e-05	1.56208507115e-05	4.3949282528e-05	6.78131611783e-05	2.46475401755e-05	2.78373187095e-05	0.0	3.96432111001e-05	4.23316259578e-05	8.87823500688e-05	5.83135715119e-05	7.32287789101e-05	0.0	6.48281405993e-05	1.59009055566e-05	6.07545717815e-05	0.0	7.38934456514e-05	0.000159015376787	7.3773515308e-05	3.25563224378e-05	1.82245630661e-05	5.7436054526e-05	8.48230379371e-05	0.000188799814105	9.26166043048e-05	0.000178997613365	6.98141199058e-05	3.73692077728e-05	3.70919881306e-05	2.91808923517e-05	7.4385944032e-05	6.98202129516e-05	0.000158957240502	0.000181583407312	0.000100477267018
k__Bacteria;p__TM7;c__TM7-3;o__CW040	0.0131246215764	0.00650058040897	0.0204652602505	0.0106524394625	0.00456128840777	0.0314237370075	0.0157190907611	0.0164399092971	0.00208779890321	0.0096291916547	0.0217443012884	0.0102442534818	0.0284658409908	0.0207985071726	0.0359675352413	0.0297404781741	0.00969828983365	0.0148196439787	0.0257801899593	0.0143863359738	0.0156654104781	0.045430693148	0.0367945407599	0.0364956374528	0.011864190556	0.0214045029867	0.0347774455542	0.0658185198095	0.0570333049309	0.0471957040573	0.0317479710271	0.0213004484305	0.0272440652819	0.0139776474365	0.0206049064969	0.0225519287834	0.081757007365	0.0327051892503	0.0397387591058
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	0.000979449371372	0.0128940083936	0.00173817800848	0.0466156499246	0.021010044207	0.0104599292417	0.0211712689199	0.00438726215124	0.0226317401108	0.000147816538559	0.0126461843409	0.00567243787834	0.000122075731345	0.0	0.000231891133215	4.71572064071e-05	0.0	0.0	0.0175378197209	0.0066244986731	0.00802975442745	0.0180323437276	0.012043526374	0.00879020705821	0.0274461919775	0.0171159442487	0.0098394724007	0.0	0.0	0.0	0.0	7.47384155456e-05	0.000593471810089	0.0	0.0	1.74550532379e-05	1.76619156114e-05	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39	5.34245111657e-05	0.000285739798196	0.00159531406257	0.000467054681325	0.000968492744115	0.0021974641264	0.000176314219064	0.00123237700877	0.000361885143223	0.000675732747698	0.000812685827552	0.00173559666427	0.000166466906379	0.000194378571706	0.000866540550436	0.000487291132873	7.77937687191e-05	4.77027166697e-05	0.00172137953381	0.000917852225792	0.00423655755068	0.00036573536661	0.00132792327554	0.000325563224378	0.000783656211842	0.00660514627049	0.00129355132854	0.000958522133147	0.00164857555663	0.00021877486078	0.00171044593769	0.000224215246637	0.00031528189911	0.0	0.000178526265677	0.000523651597137	0.00137762941769	0.000988620773142	2.51193167546e-05
k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28	3.56163407771e-05	0.000321457272971	3.57159864755e-05	0.000772436588345	0.00051548807348	0.000285670336432	0.000447566863777	0.000147885241053	0.000668095649027	2.11166483656e-05	0.000336967294351	0.000211658129789	3.32933812758e-05	0.0	2.440959297e-05	0.0	0.0	0.0	0.000607545717815	0.000119719855538	0.000270942634055	0.000477046130361	0.000276650682405	0.000179059773408	0.000583186018115	0.000363761678664	0.000233263354327	0.0	1.8523320861e-05	0.0	0.0	0.0	0.0	0.0	1.48771888064e-05	1.74550532379e-05	1.76619156114e-05	0.000423694617061	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.179951561777	0.219430306277	0.119898566598	0.179241215779	0.186075573676	0.21227503461	0.102587750231	0.00049295080351	0.197533613562	0.00587042824563	0.105510406343	0.000338653007662	4.43911750344e-05	5.83135715119e-05	8.54335753951e-05	3.14381376047e-05	2.59312562397e-05	3.18018111131e-05	0.0593167135827	0.0877147474909	0.00174881154708	0.0101610825767	0.00403909996311	3.25563224378e-05	0.0467460042645	0.190745137081	0.00182369531565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.97543776128e-05	0.0	8.83095780568e-05	2.01759341458e-05	0.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__Arctic97B-4	0.000427396089326	0.000410750959907	0.00032144387828	0.000341309190199	0.00060921317775	0.000593315314127	0.000244127380242	0.0	0.000389722461932	0.0	0.0001982160555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014176066749	0.000139673164794	4.92622971009e-05	1.59015376787e-05	0.0	0.0	9.11228153305e-05	0.000459488436208	0.0	0.0	0.0	0.0	1.74535299764e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__[Caldithrix];c__KSB1;o__Ucn15732	7.12326815543e-05	0.000178587373873	0.000119053288252	0.000143709132715	3.12417014231e-05	2.1974641264e-05	0.000135626322357	0.000197180321404	0.000111349274838	0.000358983022215	0.0001585728444	0.000148160690852	6.65867625516e-05	5.83135715119e-05	4.88191859401e-05	0.000110033481617	6.48281405993e-05	5.5653169448e-05	0.000101257619636	0.000179579783307	0.000123155742752	6.36061507148e-05	0.000129103651789	4.88344836567e-05	7.28982522644e-05	9.57267575433e-05	0.0	0.000101661438364	7.40932834439e-05	3.97772474145e-05	6.98141199058e-05	3.73692077728e-05	0.000111275964392	1.45904461758e-05	0.0	0.0	5.29857468341e-05	0.00014123153902	0.000100477267018
